-12,47,7,42,30,0,32,18,29
-14,46,7,36,26,2,32,18,26
-14,47,7,51,35,1,31,17,28
-13,49,9,52,33,0,29,19,30
-18,46,6,40,33,-1,29,19,30
-20,41,0,40,39,-4,29,18,29
-39,37,-1,47,38,-3,32,19,32
-48,36,-5,46,28,-4,35,18,34
-38,39,-6,44,26,-8,37,18,32
-32,44,-4,49,35,-8,37,18,30
-30,44,-1,51,42,-5,33,17,32
-28,42,0,42,43,-7,30,19,31
-23,43,2,41,45,-5,30,22,28
-21,43,5,47,41,-4,31,22,30
-19,45,6,57,32,-3,31,20,29
-17,44,7,57,30,-4,30,19,28
-15,45,5,57,28,-7,29,20,28
-11,47,4,55,23,-10,29,21,30
-6,50,7,55,22,-12,30,23,30
4,52,10,57,22,-15,32,24,33
8,54,10,59,21,-15,32,25,34
0,53,8,60,19,-14,30,26,34
-7,51,6,60,18,-13,31,26,35
-9,49,6,56,17,-11,29,25,32
-11,48,6,55,17,-5,30,24,29
-12,47,8,57,16,-3,29,23,28
-9,48,8,53,8,-3,31,22,28
-7,49,8,55,2,0,31,21,28
-11,47,10,57,-8,2,32,19,28
-13,47,6,55,-11,1,30,19,28
-24,41,4,53,-13,1,29,19,28
-44,37,0,49,-16,0,30,18,29
-59,29,-8,48,-17,5,35,18,30
-46,35,-7,47,-15,6,38,19,31
-24,49,-3,43,-16,6,39,19,32
-25,49,-1,42,-17,9,36,20,31
-27,43,0,40,-18,12,35,19,30
-28,40,1,37,-12,12,33,19,28
-25,42,4,33,-12,12,33,18,26
-19,44,5,33,-16,12,34,17,27
-21,44,5,29,-15,10,34,17,28
-21,45,5,24,-15,11,35,18,27
-20,45,5,25,-10,13,33,16,26
-14,45,5,24,-3,13,32,17,28
-3,47,8,21,2,12,33,19,30
5,53,10,27,6,15,34,18,28
7,55,11,26,5,14,35,19,32
0,52,9,27,10,11,36,21,32
-9,50,5,28,16,10,34,22,31
-11,49,5,27,20,10,34,21,30
-14,47,5,34,25,10,35,18,29
-15,46,5,35,25,8,35,16,28
-16,46,6,37,25,4,36,16,28
-16,47,6,40,26,6,36,15,28
-17,46,6,42,30,5,35,15,30
-19,44,5,38,34,4,31,17,27
-21,42,2,44,34,5,31,16,25
-31,41,1,52,32,5,31,17,30
-34,40,0,51,31,1,33,18,30
-28,42,0,51,31,2,37,19,28
-30,43,0,57,36,0,40,19,30
-29,42,0,58,37,0,39,19,31
-28,43,0,47,34,-3,37,18,31
-26,43,0,44,32,-4,35,18,28
-25,42,1,54,34,-8,33,19,28
-22,43,2,53,30,-7,32,21,28
-22,44,3,53,25,-4,33,21,25
-21,45,4,55,29,-5,32,19,25
-20,44,3,50,29,-4,30,18,25
-12,46,4,44,37,-5,32,19,25
-2,50,8,56,41,-8,35,23,28
5,53,10,55,39,-10,37,25,30
3,55,9,52,39,-12,37,27,33
-4,51,7,50,43,-12,37,27,32
-11,49,5,49,41,-12,34,26,31
-12,48,7,49,36,-8,33,25,29
-15,46,7,58,25,-4,32,22,29
-14,46,7,61,19,-2,31,21,27
-16,46,5,58,14,-2,32,19,27
-19,45,5,55,13,-3,34,17,27
-21,44,7,54,13,-4,32,17,28
-21,45,3,55,12,-3,31,18,28
-20,42,3,53,11,-2,31,17,28
-35,38,1,56,5,3,32,18,28
-44,34,0,58,1,3,35,19,30
-47,33,-6,52,-7,2,38,19,32
-38,37,-8,50,-10,3,43,18,32
-30,44,-5,48,-11,3,41,17,31
-33,43,-1,44,-12,4,36,16,30
-32,39,0,43,-16,7,33,16,30
-26,40,0,46,-16,12,31,17,27
-25,43,3,41,-16,11,32,17,28
-25,43,7,36,-15,12,33,16,28
-22,42,7,36,-16,14,35,14,26
-17,42,5,32,-16,11,35,16,28
-14,45,1,23,-13,8,33,16,29
-2,50,6,21,-13,9,34,15,29
1,51,11,23,-5,7,36,15,31
5,55,12,22,-1,2,36,18,32
1,55,9,31,9,3,35,19,33
-8,51,5,42,11,8,34,18,33
-12,48,5,43,11,11,30,19,32
-14,46,5,36,11,12,28,17,29
-15,46,4,41,15,17,29,14,29
-16,46,4,43,20,14,36,15,32
-20,44,4,39,20,10,37,16,30
-22,44,3,39,16,12,35,12,30
-20,44,3,43,21,10,34,10,32
-21,44,3,41,25,3,33,14,30
-23,44,3,40,28,8,33,14,31
-25,42,2,49,31,7,35,13,30
-30,41,0,48,27,3,36,14,32
-35,40,0,45,28,1,36,12,32
-36,39,-2,48,29,2,34,12,33
-37,37,-5,50,30,0,32,12,33
-37,37,-6,49,32,-3,32,15,30
-32,42,-4,48,35,0,34,15,29
